258206,Hilltop Holdings Inc.,DEF 14A,1265131,2016-04-29,https://www.sec.gov/Archives/edgar/data/1265131/0001558370-16-005060-index.htm
272852,INTL FCSTONE INC.,10-Q,913760,2016-08-03,https://www.sec.gov/Archives/edgar/data/913760/0000913760-16-000308-index.htm
284264,FUTURELAND CORP.,10-Q,1424549,2016-11-21,https://www.sec.gov/Archives/edgar/data/1424549/0001079974-16-001729-index.htm
298663,HENDLEY & CO INC,13F-HR,1084207,2017-03-01,https://www.sec.gov/Archives/edgar/data/1084207/0001084207-17-000001-index.htm
298664,HENGEHOLD CAPITAL MANAGEMENT LLC,13F-HR,1536430,2017-01-18,https://www.sec.gov/Archives/edgar/data/1536430/0001085146-17-000135-index.htm
298665,HENNESSY ADVISORS INC,10-Q,1145255,2017-01-26,https://www.sec.gov/Archives/edgar/data/1145255/0001193125-17-019893-index.htm
298666,HENNESSY ADVISORS INC,13F-HR,1145255,2017-01-17,https://www.sec.gov/Archives/edgar/data/1145255/0001140361-17-002009-index.htm
298667,HENRY JACK & ASSOCIATES INC,10-Q,779152,2017-02-09,https://www.sec.gov/Archives/edgar/data/779152/0000779152-17-000007-index.htm
298668,HENRY SCHEIN INC,10-K,1000228,2017-02-21,https://www.sec.gov/Archives/edgar/data/1000228/0001000228-17-000011-index.htm
298669,HERBALIFE LTD.,10-K,1180262,2017-02-23,https://www.sec.gov/Archives/edgar/data/1180262/0001564590-17-002230-index.htm
298670,HERBALIFE LTD.,DEF 14A,1180262,2017-03-13,https://www.sec.gov/Archives/edgar/data/1180262/0001193125-17-080462-index.htm
298671,HERC HOLDINGS INC,10-K,1364479,2017-03-15,https://www.sec.gov/Archives/edgar/data/1364479/0001364479-17-000008-index.htm
298672,HERC HOLDINGS INC,NT 10-K,1364479,2017-03-01,https://www.sec.gov/Archives/edgar/data/1364479/0001364479-17-000003-index.htm
298673,HERITAGE COMMERCE CORP,10-K,1053352,2017-03-03,https://www.sec.gov/Archives/edgar/data/1053352/0001558370-17-001341-index.htm
298674,HERITAGE FINANCIAL CORP /WA/,10-K,1046025,2017-03-09,https://www.sec.gov/Archives/edgar/data/1046025/0001046025-17-000041-index.htm
318029,Polygon Management Ltd.,13F-HR,1515070,2017-05-15,https://www.sec.gov/Archives/edgar/data/1515070/0000902664-17-002348-index.htm
359729,UNITIL CORP,10-K,755001,2018-02-01,https://www.sec.gov/Archives/edgar/data/755001/0001193125-18-028247-index.htm
359730,UNITIL CORP,DEF 14A,755001,2018-03-19,https://www.sec.gov/Archives/edgar/data/755001/0001193125-18-087258-index.htm
359733,UNITY BANCORP INC /NJ/,DEF 14A,920427,2018-03-12,https://www.sec.gov/Archives/edgar/data/920427/0000920427-18-000041-index.htm
385247,"Meru Capital Group, LP",13F-HR,1512145,2018-08-14,https://www.sec.gov/Archives/edgar/data/1512145/0001512145-18-000011-index.htm
390604,"AFTERMASTER, INC.",10-Q/A,836809,2018-10-18,https://www.sec.gov/Archives/edgar/data/836809/0001654954-18-011354-index.htm
396715,JOHN HANCOCK TAX-ADVANTAGED DIVIDEND INCOME FUND,DEF 14A,1260041,2018-12-13,https://www.sec.gov/Archives/edgar/data/1260041/0001133228-18-006586-index.htm
403514,AMERICAN RIVER BANKSHARES,10-K,1108236,2019-02-22,https://www.sec.gov/Archives/edgar/data/1108236/0001019056-19-000165-index.htm
406208,CenterState Bank Corp,10-K,1102266,2019-02-28,https://www.sec.gov/Archives/edgar/data/1102266/0001564590-19-005324-index.htm
408869,HIGHLANDS BANKSHARES INC /VA/,10-K,1008579,2019-03-28,https://www.sec.gov/Archives/edgar/data/1008579/0001008579-19-000007-index.htm
409162,"Holly Brothers Pictures, Inc.",10-Q,1575659,2019-01-15,https://www.sec.gov/Archives/edgar/data/1575659/0001393905-19-000020-index.htm
410053,"Kimelman & Baird, LLC",13F-HR,1318103,2019-02-15,https://www.sec.gov/Archives/edgar/data/1318103/0000890163-19-000012-index.htm
414507,"Solaris Oilfield Infrastructure, Inc.",10-K,1697500,2019-02-27,https://www.sec.gov/Archives/edgar/data/1697500/0001697500-19-000009-index.htm
414516,Somerset Group LLC,13F-HR,1567912,2019-02-11,https://www.sec.gov/Archives/edgar/data/1567912/0001062993-19-000573-index.htm
415023,TREDEGAR CORP,DEF 14A,850429,2019-03-22,https://www.sec.gov/Archives/edgar/data/850429/0001140361-19-005413-index.htm
420883,DITECH HOLDING Corp,NT 10-K,1040719,2019-04-02,https://www.sec.gov/Archives/edgar/data/1040719/0001040719-19-000004-index.htm
422945,"Gannett Co., Inc.",10-Q,1635718,2019-05-06,https://www.sec.gov/Archives/edgar/data/1635718/0001635718-19-000015-index.htm
243917,KAMAN Corp,DEF 14A,54381,2016-03-04,https://www.sec.gov/Archives/edgar/data/54381/0000054381-16-000077-index.htm
243924,KAPSTONE PAPER & PACKAGING CORP,DEF 14A,1325281,2016-03-28,https://www.sec.gov/Archives/edgar/data/1325281/0001047469-16-011626-index.htm
243931,KB HOME,DEF 14A,795266,2016-02-26,https://www.sec.gov/Archives/edgar/data/795266/0000795266-16-000109-index.htm
243934,"KBR, INC.",DEF 14A,1357615,2016-03-29,https://www.sec.gov/Archives/edgar/data/1357615/0001308179-16-000287-index.htm
243942,"KCAP Financial, Inc.",DEF 14A,1372807,2016-03-24,https://www.sec.gov/Archives/edgar/data/1372807/0001144204-16-089979-index.htm
243951,KELLOGG CO,DEF 14A,55067,2016-03-10,https://www.sec.gov/Archives/edgar/data/55067/0001628280-16-012545-index.htm
246406,PACKAGING CORP OF AMERICA,DEF 14A,75677,2016-03-25,https://www.sec.gov/Archives/edgar/data/75677/0001193125-16-517102-index.htm
347606,AES CORP,DEF 14A,874761,2018-03-09,https://www.sec.gov/Archives/edgar/data/874761/0000874761-18-000024-index.htm
243977,KEY TECHNOLOGY INC,DEF 14A,906193,2016-01-04,https://www.sec.gov/Archives/edgar/data/906193/0000906193-16-000047-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243894,"Jones Energy, Inc.",DEF 14A,1573166,2016-03-31,https://www.sec.gov/Archives/edgar/data/1573166/0001047469-16-011756-index.htm
243917,KAMAN Corp,DEF 14A,54381,2016-03-04,https://www.sec.gov/Archives/edgar/data/54381/0000054381-16-000077-index.htm
243924,KAPSTONE PAPER & PACKAGING CORP,DEF 14A,1325281,2016-03-28,https://www.sec.gov/Archives/edgar/data/1325281/0001047469-16-011626-index.htm
243931,KB HOME,DEF 14A,795266,2016-02-26,https://www.sec.gov/Archives/edgar/data/795266/0000795266-16-000109-index.htm
243934,"KBR, INC.",DEF 14A,1357615,2016-03-29,https://www.sec.gov/Archives/edgar/data/1357615/0001308179-16-000287-index.htm
243942,"KCAP Financial, Inc.",DEF 14A,1372807,2016-03-24,https://www.sec.gov/Archives/edgar/data/1372807/0001144204-16-089979-index.htm
243951,KELLOGG CO,DEF 14A,55067,2016-03-10,https://www.sec.gov/Archives/edgar/data/55067/0001628280-16-012545-index.htm
243959,KEMPER Corp,DEF 14A,860748,2016-03-24,https://www.sec.gov/Archives/edgar/data/860748/0000860748-16-000160-index.htm
243977,KEY TECHNOLOGY INC,DEF 14A,906193,2016-01-04,https://www.sec.gov/Archives/edgar/data/906193/0000906193-16-000047-index.htm
243984,KFORCE INC,DEF 14A,930420,2016-03-18,https://www.sec.gov/Archives/edgar/data/930420/0000930420-16-000389-index.htm
243993,KIMBERLY CLARK CORP,DEF 14A,55785,2016-03-11,https://www.sec.gov/Archives/edgar/data/55785/0001193125-16-501589-index.htm
243995,KIMCO REALTY CORP,DEF 14A,879101,2016-03-16,https://www.sec.gov/Archives/edgar/data/879101/0001206774-16-004954-index.htm
243997,"KINDER MORGAN, INC.",DEF 14A,1506307,2016-03-30,https://www.sec.gov/Archives/edgar/data/1506307/0001047469-16-011734-index.htm
244008,KIRBY CORP,DEF 14A,56047,2016-03-04,https://www.sec.gov/Archives/edgar/data/56047/0001193125-16-492663-index.htm
244015,KKR Income Opportunities Fund,DEF 14A,1515940,2016-02-08,https://www.sec.gov/Archives/edgar/data/1515940/0000894189-16-007518-index.htm
244030,KNIGHT TRANSPORTATION INC,DEF 14A,929452,2016-03-31,https://www.sec.gov/Archives/edgar/data/929452/0001008886-16-000297-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243894,"Jones Energy, Inc.",DEF 14A,1573166,2016-03-31,https://www.sec.gov/Archives/edgar/data/1573166/0001047469-16-011756-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243894,"Jones Energy, Inc.",DEF 14A,1573166,2016-03-31,https://www.sec.gov/Archives/edgar/data/1573166/0001047469-16-011756-index.htm
243917,KAMAN Corp,DEF 14A,54381,2016-03-04,https://www.sec.gov/Archives/edgar/data/54381/0000054381-16-000077-index.htm
243924,KAPSTONE PAPER & PACKAGING CORP,DEF 14A,1325281,2016-03-28,https://www.sec.gov/Archives/edgar/data/1325281/0001047469-16-011626-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243894,"Jones Energy, Inc.",DEF 14A,1573166,2016-03-31,https://www.sec.gov/Archives/edgar/data/1573166/0001047469-16-011756-index.htm
243917,KAMAN Corp,DEF 14A,54381,2016-03-04,https://www.sec.gov/Archives/edgar/data/54381/0000054381-16-000077-index.htm
243924,KAPSTONE PAPER & PACKAGING CORP,DEF 14A,1325281,2016-03-28,https://www.sec.gov/Archives/edgar/data/1325281/0001047469-16-011626-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243894,"Jones Energy, Inc.",DEF 14A,1573166,2016-03-31,https://www.sec.gov/Archives/edgar/data/1573166/0001047469-16-011756-index.htm
243917,KAMAN Corp,DEF 14A,54381,2016-03-04,https://www.sec.gov/Archives/edgar/data/54381/0000054381-16-000077-index.htm
243924,KAPSTONE PAPER & PACKAGING CORP,DEF 14A,1325281,2016-03-28,https://www.sec.gov/Archives/edgar/data/1325281/0001047469-16-011626-index.htm
243931,KB HOME,DEF 14A,795266,2016-02-26,https://www.sec.gov/Archives/edgar/data/795266/0000795266-16-000109-index.htm
243934,"KBR, INC.",DEF 14A,1357615,2016-03-29,https://www.sec.gov/Archives/edgar/data/1357615/0001308179-16-000287-index.htm
243942,"KCAP Financial, Inc.",DEF 14A,1372807,2016-03-24,https://www.sec.gov/Archives/edgar/data/1372807/0001144204-16-089979-index.htm
243951,KELLOGG CO,DEF 14A,55067,2016-03-10,https://www.sec.gov/Archives/edgar/data/55067/0001628280-16-012545-index.htm
243959,KEMPER Corp,DEF 14A,860748,2016-03-24,https://www.sec.gov/Archives/edgar/data/860748/0000860748-16-000160-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243894,"Jones Energy, Inc.",DEF 14A,1573166,2016-03-31,https://www.sec.gov/Archives/edgar/data/1573166/0001047469-16-011756-index.htm
243917,KAMAN Corp,DEF 14A,54381,2016-03-04,https://www.sec.gov/Archives/edgar/data/54381/0000054381-16-000077-index.htm
243924,KAPSTONE PAPER & PACKAGING CORP,DEF 14A,1325281,2016-03-28,https://www.sec.gov/Archives/edgar/data/1325281/0001047469-16-011626-index.htm
243931,KB HOME,DEF 14A,795266,2016-02-26,https://www.sec.gov/Archives/edgar/data/795266/0000795266-16-000109-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243894,"Jones Energy, Inc.",DEF 14A,1573166,2016-03-31,https://www.sec.gov/Archives/edgar/data/1573166/0001047469-16-011756-index.htm
243917,KAMAN Corp,DEF 14A,54381,2016-03-04,https://www.sec.gov/Archives/edgar/data/54381/0000054381-16-000077-index.htm
243924,KAPSTONE PAPER & PACKAGING CORP,DEF 14A,1325281,2016-03-28,https://www.sec.gov/Archives/edgar/data/1325281/0001047469-16-011626-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243894,"Jones Energy, Inc.",DEF 14A,1573166,2016-03-31,https://www.sec.gov/Archives/edgar/data/1573166/0001047469-16-011756-index.htm
243917,KAMAN Corp,DEF 14A,54381,2016-03-04,https://www.sec.gov/Archives/edgar/data/54381/0000054381-16-000077-index.htm
243924,KAPSTONE PAPER & PACKAGING CORP,DEF 14A,1325281,2016-03-28,https://www.sec.gov/Archives/edgar/data/1325281/0001047469-16-011626-index.htm
243931,KB HOME,DEF 14A,795266,2016-02-26,https://www.sec.gov/Archives/edgar/data/795266/0000795266-16-000109-index.htm
243934,"KBR, INC.",DEF 14A,1357615,2016-03-29,https://www.sec.gov/Archives/edgar/data/1357615/0001308179-16-000287-index.htm
243942,"KCAP Financial, Inc.",DEF 14A,1372807,2016-03-24,https://www.sec.gov/Archives/edgar/data/1372807/0001144204-16-089979-index.htm
243951,KELLOGG CO,DEF 14A,55067,2016-03-10,https://www.sec.gov/Archives/edgar/data/55067/0001628280-16-012545-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243894,"Jones Energy, Inc.",DEF 14A,1573166,2016-03-31,https://www.sec.gov/Archives/edgar/data/1573166/0001047469-16-011756-index.htm
243917,KAMAN Corp,DEF 14A,54381,2016-03-04,https://www.sec.gov/Archives/edgar/data/54381/0000054381-16-000077-index.htm
243924,KAPSTONE PAPER & PACKAGING CORP,DEF 14A,1325281,2016-03-28,https://www.sec.gov/Archives/edgar/data/1325281/0001047469-16-011626-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243894,"Jones Energy, Inc.",DEF 14A,1573166,2016-03-31,https://www.sec.gov/Archives/edgar/data/1573166/0001047469-16-011756-index.htm
243917,KAMAN Corp,DEF 14A,54381,2016-03-04,https://www.sec.gov/Archives/edgar/data/54381/0000054381-16-000077-index.htm
243924,KAPSTONE PAPER & PACKAGING CORP,DEF 14A,1325281,2016-03-28,https://www.sec.gov/Archives/edgar/data/1325281/0001047469-16-011626-index.htm
243931,KB HOME,DEF 14A,795266,2016-02-26,https://www.sec.gov/Archives/edgar/data/795266/0000795266-16-000109-index.htm
243934,"KBR, INC.",DEF 14A,1357615,2016-03-29,https://www.sec.gov/Archives/edgar/data/1357615/0001308179-16-000287-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243894,"Jones Energy, Inc.",DEF 14A,1573166,2016-03-31,https://www.sec.gov/Archives/edgar/data/1573166/0001047469-16-011756-index.htm
243917,KAMAN Corp,DEF 14A,54381,2016-03-04,https://www.sec.gov/Archives/edgar/data/54381/0000054381-16-000077-index.htm
243924,KAPSTONE PAPER & PACKAGING CORP,DEF 14A,1325281,2016-03-28,https://www.sec.gov/Archives/edgar/data/1325281/0001047469-16-011626-index.htm
243931,KB HOME,DEF 14A,795266,2016-02-26,https://www.sec.gov/Archives/edgar/data/795266/0000795266-16-000109-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243894,"Jones Energy, Inc.",DEF 14A,1573166,2016-03-31,https://www.sec.gov/Archives/edgar/data/1573166/0001047469-16-011756-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243894,"Jones Energy, Inc.",DEF 14A,1573166,2016-03-31,https://www.sec.gov/Archives/edgar/data/1573166/0001047469-16-011756-index.htm
243917,KAMAN Corp,DEF 14A,54381,2016-03-04,https://www.sec.gov/Archives/edgar/data/54381/0000054381-16-000077-index.htm
243924,KAPSTONE PAPER & PACKAGING CORP,DEF 14A,1325281,2016-03-28,https://www.sec.gov/Archives/edgar/data/1325281/0001047469-16-011626-index.htm
243931,KB HOME,DEF 14A,795266,2016-02-26,https://www.sec.gov/Archives/edgar/data/795266/0000795266-16-000109-index.htm
243934,"KBR, INC.",DEF 14A,1357615,2016-03-29,https://www.sec.gov/Archives/edgar/data/1357615/0001308179-16-000287-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243894,"Jones Energy, Inc.",DEF 14A,1573166,2016-03-31,https://www.sec.gov/Archives/edgar/data/1573166/0001047469-16-011756-index.htm
243917,KAMAN Corp,DEF 14A,54381,2016-03-04,https://www.sec.gov/Archives/edgar/data/54381/0000054381-16-000077-index.htm
243924,KAPSTONE PAPER & PACKAGING CORP,DEF 14A,1325281,2016-03-28,https://www.sec.gov/Archives/edgar/data/1325281/0001047469-16-011626-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243894,"Jones Energy, Inc.",DEF 14A,1573166,2016-03-31,https://www.sec.gov/Archives/edgar/data/1573166/0001047469-16-011756-index.htm
243917,KAMAN Corp,DEF 14A,54381,2016-03-04,https://www.sec.gov/Archives/edgar/data/54381/0000054381-16-000077-index.htm
243924,KAPSTONE PAPER & PACKAGING CORP,DEF 14A,1325281,2016-03-28,https://www.sec.gov/Archives/edgar/data/1325281/0001047469-16-011626-index.htm
243931,KB HOME,DEF 14A,795266,2016-02-26,https://www.sec.gov/Archives/edgar/data/795266/0000795266-16-000109-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243894,"Jones Energy, Inc.",DEF 14A,1573166,2016-03-31,https://www.sec.gov/Archives/edgar/data/1573166/0001047469-16-011756-index.htm
243917,KAMAN Corp,DEF 14A,54381,2016-03-04,https://www.sec.gov/Archives/edgar/data/54381/0000054381-16-000077-index.htm
243855,"Jacksonville Bancorp, Inc.",DEF 14A,1484949,2016-03-21,https://www.sec.gov/Archives/edgar/data/1484949/0001571049-16-013206-index.htm
243882,John Bean Technologies CORP,DEF 14A,1433660,2016-03-30,https://www.sec.gov/Archives/edgar/data/1433660/0001193125-16-522536-index.htm
243995,KIMCO REALTY CORP,DEF 14A,879101,2016-03-16,https://www.sec.gov/Archives/edgar/data/879101/0001206774-16-004954-index.htm
244008,KIRBY CORP,DEF 14A,56047,2016-03-04,https://www.sec.gov/Archives/edgar/data/56047/0001193125-16-492663-index.htm
244015,KKR Income Opportunities Fund,DEF 14A,1515940,2016-02-08,https://www.sec.gov/Archives/edgar/data/1515940/0000894189-16-007518-index.htm
244030,KNIGHT TRANSPORTATION INC,DEF 14A,929452,2016-03-31,https://www.sec.gov/Archives/edgar/data/929452/0001008886-16-000297-index.htm
244033,KNOLL INC,DEF 14A,1011570,2016-03-23,https://www.sec.gov/Archives/edgar/data/1011570/0001047469-16-011479-index.htm
244037,KOHLS Corp,DEF 14A,885639,2016-03-24,https://www.sec.gov/Archives/edgar/data/885639/0001193125-16-516849-index.htm
244040,KONA GRILL INC,DEF 14A,1265572,2016-03-10,https://www.sec.gov/Archives/edgar/data/1265572/0001437749-16-027280-index.htm
374963,"T. Rowe Price Corporate Income Fund, Inc.",DEF 14A,949820,2018-05-10,https://www.sec.gov/Archives/edgar/data/949820/0000871839-18-000061-index.htm
252976,"BLACKROCK MUNIHOLDINGS FUND, INC.",DEF 14A,1034665,2016-06-09,https://www.sec.gov/Archives/edgar/data/1034665/0001193125-16-617811-index.htm
414241,Sabre Corp,DEF 14A,1597033,2019-03-08,https://www.sec.gov/Archives/edgar/data/1597033/0001193125-19-069142-index.htm
243889,John Hancock Funds II,DEF 14A,1331971,2016-02-23,https://www.sec.gov/Archives/edgar/data/1331971/0001133228-16-007565-index.htm
243924,KAPSTONE PAPER & PACKAGING CORP,DEF 14A,1325281,2016-03-28,https://www.sec.gov/Archives/edgar/data/1325281/0001047469-16-011626-index.htm
